phi_dipole theta_dipole Nmono vocalpha
0.924306799681123 0.11647528725333446 1000507.684428501 0.006460256278619734
6.07735177567493 0.3887131922460887 999855.1491907843 0.008255214168051804
5.465832014278384 0.3726651397299897 999996.5651012596 0.00790240644469037
4.034942408013716 0.29467304062211863 1002961.2216760081 0.013044326844974771
0.28428210156977557 0.167404814246101 996864.7424773355 0.011140266120333942
4.426979101891117 0.4615202062282032 1000488.5637056481 0.013770357817609788
5.869353857893022 0.4058099553247561 1001441.9858457791 0.011448175042914753
2.8457340203920887 0.5043468280955324 998458.7107078173 0.013060271751515709
1.8314185454666412 0.5267541671480092 999100.3004784561 0.011056225627607665
2.347149113823431 0.5290245494169346 1001347.0485497626 0.011500222073431212
2.327897118189477 0.5050044846578005 998598.0152695206 0.009677373220341047
1.8276499579453955 0.22988476701071062 1003096.1376016716 0.010631570057353256
3.8264459660830847 0.2405797818827943 1001425.51282428 0.007195114685465459
1.534695873879059 0.5123948214399618 999490.8820299916 0.010943564234322458
5.362129559102241 0.2760622213340258 999853.7004006 0.01633240398784848
1.015421119479205 0.4204635424499397 998940.8902522795 0.009117835987255471
5.349018147810106 0.2665847119669925 1002394.8974369706 0.00976226655459901
2.787295769355522 0.44174325857038854 998004.2168481601 0.009627300664800786
1.3236585125131253 0.35871188707614216 997797.1050407684 0.010247666046498976
1.659702091656858 0.32474051507213797 1002545.8921598848 0.013452448436048883
0.4695992335099806 0.27254962826707113 1002522.5318286471 0.010715179672230714
3.134563754792434 0.44801940162085746 998103.4453893616 0.009647179093192806
4.824541650121578 0.3819074313994526 1001680.9830736433 0.009662488915359585
0.9952188560777897 0.44970495606539296 1001034.2694469232 0.011358745398853006
4.134088551765353 0.2131844644536771 1001441.8184287751 0.017073508713003324
4.509312475048261 0.45938418033675665 998902.6845342848 0.012139245802978853
5.239175003916472 0.06679872708764872 1000372.2580167464 0.006612185830716099
1.9343652822550428 0.4272382636656119 999940.7594741795 0.015106640829513357
2.062228755481339 0.19695401284160594 996755.4243294888 0.012606095051920459
3.5011187244782596 0.17536590471030322 999589.4921473695 0.006642535482905146
5.1056881248997765 0.14237032614494652 998587.7353775647 0.007322673431812994
3.494583174924192 0.2291891469852474 1001177.2749516531 0.01742833607983073
0.5926121484221627 0.3177151862626438 1002243.1073288637 0.012253189052960993
4.7443356277885735 0.29195517560947615 997882.1645455179 0.009204746205272193
5.95491864023704 0.2207979840029882 1002271.5529369467 0.009224172659183242
0.33716770503132326 0.27427127777584676 997754.0994010285 0.013680715656784954
2.5132065260252165 0.5143933544942918 1001031.6607949503 0.012722275517074291
2.386765057406272 0.3794922111894238 1002092.2633968553 0.009271141361072753
4.271936175471762 0.3273505987375163 999342.9540443737 0.007519821613233289
3.296003722793608 0.1311695798836271 999981.4388811332 0.018294180913771035
1.9739826739360042 0.5031031081012455 999848.3578403563 0.00924031532870532
0.2873423717308963 0.3762970839589 999598.005426709 0.013922766453226395
4.796073135352213 0.10696064049292385 1003114.7625017635 0.010651164891466423
0.5605419611547876 0.4398820803950434 999971.9876509086 0.01169283310210754
1.3815431494546337 0.4507114845579096 998727.9154006816 0.011041537072247264
4.285057779348064 0.2551250673378103 1000311.9928403193 0.017058002117208888
6.250363503051366 0.14404808447176218 1000344.7116992635 0.006952254369359937
3.0728392687211556 0.32417082324341223 997510.8043591968 0.009658264092015952
4.747869107869749 0.31458483944382953 997674.7911682972 0.010681972343698979
2.885174022206007 0.36992012574349165 997443.1127321108 0.0128290707760211
4.041621448590688 0.20458808427379013 998009.5451514609 0.008111556168530125
0.7865187256615868 0.4456334465446886 999807.7569279734 0.011714247200776871
3.948247368959145 0.2966631484080526 998591.5549425513 0.007845551560284625
0.3489521876054566 0.1773909550609485 1002613.2978433543 0.009821310182049809
0.9111064068153767 0.41273978925499655 999217.7213568487 0.00935105764739335
0.45714182143981064 0.37352524383181407 999823.6019874061 0.008621536350022755
1.529667241999279 0.22134491899418365 1000781.8312576258 0.007163538846727073
2.593418031683922 0.09560316119542345 996678.5710071262 0.013336691490633348
4.356493186150656 0.08029304104526788 1002928.9885729445 0.009802626265441924
4.282579181251303 0.4645595489687705 999041.326484873 0.012158049632600431
3.230342476299145 0.24129826893057815 999782.2599755243 0.006915279197798312
2.2563340027410033 0.11853526768808824 1000924.0783007623 0.006935878184473243
3.084910079331611 0.16983429102074207 1001911.5155526988 0.00783067573732143
5.4078580892826205 0.33035703720297277 999485.0255096612 0.008276096020532264
4.669269267164557 0.43416300429504373 999000.219750084 0.012215972096603916
0.8939643972921506 0.3398958747168975 998104.7733208549 0.010213969423615235
2.444951970228817 0.07196890240612798 1000244.9701680219 0.006706193289066198
3.6909524462002916 0.5246943875653748 999808.7778809651 0.011528702320540254
1.7151190929281126 0.22210615694285604 1000513.1981259845 0.007103369897805992
1.2891260012844437 0.34502609864871503 1001662.3461055 0.009193949542131258
5.411223127572899 0.3478318045418965 998736.4991828254 0.009332958891147294
5.6191016411014045 0.379591969799895 999815.299410108 0.009076514411924221
2.8460078458874998 0.5106966760626098 998852.8620177773 0.010706001098205365
0.06894252357561194 0.1724765486457401 997197.044502361 0.012965034010558662
0.6093383149161804 0.3533287634221099 999499.6544218693 0.014365568330592902
2.9179840421192758 0.3308323918099404 997825.2960576384 0.009201212727402461
5.613124381203616 0.1348915765558164 1000208.5999705414 0.00705553394681065
5.36258151980628 0.390967503101732 998940.3374887273 0.010492548878106528
4.1562585871982956 0.10400355407463026 1002299.6983531492 0.01628705373465119
1.7458760603529522 0.2621398468913988 998243.3496191037 0.008338489290104263
0.8713444214746975 0.35648426001355826 1000520.5719990463 0.008524948806084287
3.285304844009102 0.2431659946817583 996993.9714362145 0.011996120384280625
1.9253396063368386 0.4842699158820401 999490.9366876491 0.009800327630592997
4.973465570085967 0.3243030632083973 998104.7295432127 0.010187848707821785
1.4253960735316864 0.20237372626118755 1000103.1979584944 0.007140756646307597
4.162799112957489 0.17407091047079523 996956.8389272508 0.012583555671792824
2.1826409984545485 0.4838999064515962 998812.1021096461 0.010990450768860707
2.3278092571078832 0.521654096192281 1000244.9204833994 0.010552091175179685
3.6611701504668566 0.3378580853099571 998221.3349266646 0.008856800426008908
3.292201877819168 0.2613591140940726 1000248.6054083538 0.017255274591283305
0.447325583365018 0.3360688330601805 1000498.7857688005 0.00860969839631748
5.281322218008404 0.23874505536596122 997518.0082236079 0.011245708082248696
1.4181406495066886 0.37261558250986515 1001771.754301992 0.012852781695134773
2.0774424335292423 0.4427655360500032 1001588.2753980994 0.012140085692788568
5.077498171788627 0.36587485378562096 1001287.4637654043 0.009958464609545326
2.301217831158415 0.35288538334187614 1001778.3948150626 0.00903057575700187
0.47130576694705606 0.34239614403688856 1000785.7914651392 0.008973650821858968
0.686960270999129 0.11903659516276577 998459.5697746269 0.00783547663758151
1.7971385213763065 0.3776195731005444 998205.2009325866 0.009953813766696313
2.09869974835707 0.46400946163983403 999281.6111523284 0.013330295753983144
0.8496849303638361 0.38105191498221386 999752.6113930412 0.00903216010773194
2.237990164180453 0.4257354181897581 999512.2837374235 0.008497157502107496
2.7980169452044845 0.09672335585412382 997708.8480606811 0.00855092756287351
2.4600332568494263 0.45933199321955487 1001577.783308543 0.011667604379544866
3.1700471850523417 0.5145678093310486 999639.0246295367 0.010150703701974878
1.8576969768729839 0.16639188487401846 997009.1391432977 0.013191587577234445
1.5793544892898241 0.280317589191435 1000032.4854366975 0.016435162803799978
2.6030098606215915 0.21248923914207002 1001292.4108714362 0.0075998800592740855
1.5013043683269798 0.4348746698228859 998874.465204498 0.011563792488247024
1.5400160704964065 0.4484313362641494 1000904.8674494579 0.011606836949958559
2.3411318140062174 0.4909493651353247 1000813.6191772408 0.012276833925384003
0.4786859003878064 0.34627470322857345 998639.666829741 0.012741386621776082
0.48193539716430084 0.16607362850638246 1000454.8281850214 0.016904868728480103
2.918365227117399 0.28978571894403665 998028.3242496309 0.015514151927473312
0.6193574848004648 0.25800871308799983 1002287.5810912694 0.011035563139715012
2.0359060697018685 0.40092320760362227 1000022.4447978827 0.014985785342783593
0.5643723958094253 0.21987012151507207 998267.5455235924 0.008788044654538887
4.510482496784759 0.4066573950153296 1000942.5642414946 0.009745629249688529
1.3514175122853322 0.3918056405561766 1001349.574181193 0.010145329997230059
2.5968317905314815 0.515812757469112 1000211.9818059762 0.01200279932838021
1.5285537850173714 0.21659344682813333 997372.3543442942 0.01054974831762718
5.031659103473611 0.2987075035836723 1001858.7411741603 0.0100335664110745
3.9107953497379837 0.28349517319083917 997385.7388346582 0.011748915912509589
2.525796226970438 0.4306699504367948 1000529.1362741583 0.008582407787581254
3.7798154273515503 0.40628107974263794 998376.0320556886 0.013204170234378445
2.1210970285919255 0.17672363728778354 1003017.7614417594 0.012025050132220492
1.6647258693193425 0.3135891895625336 1001615.4130919782 0.008912185540168522
1.6843366245580773 0.42869563909691266 1000102.1414427536 0.00908735980339905
1.5579507218291924 0.3612137522334905 1001167.3561069607 0.014445830431663415
2.2336950587129083 0.2331383948453208 1002872.6670536933 0.011818686149157062
3.2629782341129134 0.27284989923798947 998896.7899528546 0.007750819727440007
4.7339097853445535 0.2550494029192397 1001926.0079556004 0.009292114272705102
2.953041719841441 0.29246178503852294 998033.4589866152 0.015417017686084755
4.972819205593201 0.2331707308227039 1002268.8906984616 0.010131429416684096
0.184989766201991 0.33234535108660923 1001207.9755531539 0.013130010506210852
5.723843046491565 0.2229478297512586 999690.2821144459 0.0078034371266320025
2.2529945900788455 0.2268323909128138 997118.3927451385 0.012216759995113511
1.9978321402380448 0.3690405278148384 998371.9509168369 0.009476273582156018
2.4604616006249356 0.4501763739849284 1000517.6888578275 0.008988410426615762
3.7268693559731587 0.2644909766327667 1002019.2855068309 0.009010675608523505
6.238296344770155 0.3461512722968116 999866.9858571326 0.009268052037006395
2.5542615717354415 0.08994859446104594 1002876.5712944044 0.010307372202390978
1.7296672951154177 0.46279962536509994 1000036.9228089214 0.010196998416993449
6.2015525015822925 0.22701555135808876 1002342.124867439 0.011768858519091775
1.8773879931476518 0.4012934423386012 1001168.1802193038 0.009417104111101892
3.9268155639131277 0.45564364678570846 999526.3769218879 0.01291513099897449
6.16806111105243 0.3298122255111275 999087.5114060132 0.013412277777243934
1.340935710353832 0.291996926166793 999488.761047669 0.008044436021658132
3.3473974941651212 0.3078003717180293 998958.0421988457 0.008010537844122825
3.322189016648178 0.4866034538340845 1000800.1519082658 0.01220682127169654
3.1005061288702396 0.10426417327112943 998445.7555412971 0.017112473755396214
4.8787034786190695 0.2508689758953424 1001720.236239348 0.009108638711703308
3.830947462527759 0.18077767149337723 1000803.9183707437 0.007454831845070099
1.8650503733873276 0.29778873072578904 998244.6556565403 0.009057598761953462
3.3161540855471854 0.46211570923045575 1001226.7311922313 0.012367706448964325
3.8727364098460306 0.29165700784839393 997549.2102072329 0.011164546387057122
4.943732436093767 0.07884660955482943 1002006.5588260749 0.008555344440859881
3.055025141961014 0.33476167322558387 1002103.2646626441 0.009836465993861367
4.230383648518676 0.37457583165675956 1000338.9007040681 0.008651208834480352
2.1102655859314807 0.3113464530087314 1002056.7547748336 0.009723568860872594
4.427120893559635 0.3959767421756737 998647.6279065206 0.011902031084508538
0.7580872194776334 0.2737569411424573 997965.1506908351 0.010684018270535637
4.16805017322661 0.36550694785013355 999698.5059893829 0.008512804245048241
3.659349040324322 0.22551077539240547 1001441.3315415885 0.008086888304359871
4.042110679267017 0.4141549371215001 998558.5958723306 0.011586680918954968
1.4776886400456821 0.3922463534590474 1001320.0579338354 0.012569828706149776
0.002197186800679613 0.13585241483010754 1000965.2069421496 0.007790193854347752
2.4073737321962136 0.42510898438199735 1000714.7082620333 0.01425660514491754
1.3411889816767737 0.42716431840568636 999515.4124081943 0.010579022114848468
5.802651838589751 0.3551794160223884 1000090.6266003785 0.01302045300303813
1.9691593101720795 0.4659707877922731 999310.7415521318 0.011114451513966138
2.9599768147894125 0.3881782010971468 1001800.6034646283 0.010030287751089386
3.4289714945286454 0.4164660928010743 1000282.9664097028 0.008676729032912401
1.6576082977385738 0.4021526742705418 999075.024522765 0.013478398033830274
0.8168071655676425 0.2753910557604593 1001747.5029600977 0.009762325824959617
2.102696959249479 0.37546731653989845 1001950.4392021049 0.012397267575379445
1.6144446560013346 0.3494787746933473 1000299.4904191665 0.01506810319846761
5.690410615589581 0.3625091125952415 999610.6202040357 0.012508063211609794
0.05497724179207285 0.14046844953081436 1002417.3472790074 0.010138959348050376
5.7961147452788575 0.25575763490658066 999490.6518653051 0.008369692372594174
3.1693717771280174 0.3235631540925224 1001494.9632650958 0.00869239080316606
3.4161293844517013 0.055350809393032746 1002100.8480989457 0.01629617050588744
2.714421483494186 0.18301155781050055 997165.5797365233 0.011052326356417421
4.11921543458038 0.29329898052831826 1002109.9578778591 0.013769488321834824
4.2319961154427 0.43356872274682073 1000642.6474777937 0.012274326303064333
1.9659882275421094 0.4702729715151813 1000361.8708645694 0.011042892431401347
4.036501140315084 0.36928855440256203 998635.7973312943 0.009586276473981395
3.5107856663816652 0.18223979263014567 998311.7312997001 0.016443993832312317
0.6041618594659194 0.362484118884511 1000866.4236087342 0.010507800931435904
2.4430312073222105 0.43990965312033037 1001374.0582115377 0.012383393402443372
0.9467500768525298 0.2604441472337215 998329.4563733483 0.014484983638727642
5.2665041329259115 0.09059640810841833 1000399.0947818611 0.007425251478471572
0.08545398048789084 0.21516639250567401 1001945.3668861452 0.009829241283784552
2.5685955023929226 0.07416131379617008 1000251.5350622401 0.01770630602402748
2.088449641522012 0.09326782787643174 999744.1257073482 0.007252052585032815
3.1251275768645583 0.1190998706162662 1003001.7168039259 0.011944824858008043
2.3568408456650785 0.38311119344032485 1001581.2414532054 0.009783549002986516
5.508720871474642 0.34447420559728287 1000857.4513597614 0.01019166815830024
2.119985741814436 0.38780636967386545 998680.686688611 0.013914268957663622
4.586383175391524 0.40631762906349245 1000113.6134238804 0.012816786794214819
0.9845322297350754 0.10580944500305257 1000214.53811787 0.017267240393051317
4.297379499503022 0.40585861435068993 999112.6443954968 0.012847864940897373
4.006931682264836 0.2010294864049366 997967.104776583 0.009081004505724431
4.130798930310321 0.3272582459671303 1001875.444750703 0.010290396372945088
0.5937028356064374 0.2482551269544545 999736.6998343841 0.01564340092543594
4.1325052918970675 0.4250941518445365 999139.5652476393 0.012403077417303713
1.219942293673105 0.3203781814037987 999641.5505673761 0.014950662374491648
6.199026135847327 0.18306716986209284 1002233.3819274171 0.010371049977753271
5.0604459575580405 0.34297911175204226 999192.4699914444 0.013431983195835528
0.612218184463575 0.3419265128842685 998763.2553284088 0.011776371927681847
1.201002116558619 0.35053528636517073 999853.8477583176 0.008988734824732161
2.807593223967302 0.16422886601735168 997514.7497619644 0.00977173478859864
4.096173441551974 0.19109852637052402 1002700.4094006246 0.011716262911847922
4.8026245833305055 0.3482206151737941 998682.5440326228 0.010606226849374789
1.7047696487228057 0.2899030611671489 1001974.4120251014 0.010021939375570296
1.4919166179291605 0.12332152607864319 997905.3528577791 0.01568576436419902
3.6977367722745313 0.150640985719126 1002060.3642825483 0.015868723503497148
4.816792924803056 0.3594095905908216 999862.0725363463 0.009365827214217675
5.1344367330465985 0.1264690819728173 1000685.3345580996 0.016827632934808864
4.632098573300023 0.40852209963020475 1000314.9990034502 0.010798412223524123
1.536601553145194 0.17691467377006245 997730.0116606359 0.009721674009861146
1.5932277368233079 0.2768409952952606 999023.5398500774 0.008415475280264702
2.79442104866125 0.16041471967425322 1000369.9727090652 0.007417321403824223
5.812079745936347 0.1973754969206904 999665.3871460035 0.01602660619928693
3.3916410217599537 0.35458183979212016 1001968.4581784446 0.013242689575799323
2.924485769919948 0.15263503147599186 999647.9571354717 0.007409840162820297
2.4730697201423357 0.41736033826452307 1000612.8243105786 0.009146902256267325
4.139648229903458 0.4058615836796618 998996.7355860475 0.0126711037953355
3.0596197509137135 0.04524167662454787 1000181.8599815263 0.0073267743667454616
3.241839764449629 0.3143931311738228 1002300.5805201369 0.011085763486074176
0.314351692538959 0.08516993304883408 998549.2602992011 0.016428552216570566
0.9037148712057218 0.14505718359396694 999204.4937219009 0.007859494401028422
0.6155276076304237 0.31058072352595895 1000862.0590615411 0.009438607742667518
0.6121205087462597 0.3390593025821353 1000904.7765635703 0.010235498510991009
3.1558334979164635 0.24118883888119289 998759.784887187 0.008168775752891612
0.7906951119581257 0.21934878319493972 997707.7252677374 0.012337178549914219
0.715497965221639 0.355453325475733 1000829.9869769207 0.010649600650013875
4.5847979742419716 0.14020712432743943 1000400.7213579678 0.0169481105414201
3.1096914138117966 0.1864659703729631 999380.3061251736 0.007620670249431976
2.67636218961158 0.3865085028804721 1000589.7938911503 0.008755675245251202
3.1122577660916564 0.4216243499861712 998982.329518852 0.013662873070038647
4.142990109988293 0.2238394024060551 999568.5055927482 0.007874079679105084
1.87400353377668 0.30324285754357466 998702.7342942047 0.00893389696293284
1.6636523300051351 0.395462856792202 1000393.2347482785 0.013598175630952789
2.6743753901635654 0.2828155821958937 1002208.0467215788 0.014155448291925436
1.5758730608154687 0.29161623317170937 1000188.8025506409 0.00828074171952196
3.2102014384298907 0.3632340786005078 998018.5481966194 0.011236457058116172
6.053844248724096 0.2110007438803338 1000700.4560109243 0.008434115132765634
3.0229807655933185 0.04872698652138536 1002881.8705908698 0.013377092852368965
1.8339479912232686 0.16988834413604337 1002335.0065584086 0.009889010515385047
5.40917973038998 0.28194747996228 1001409.0668297299 0.010102175216706356
5.380241110798074 0.27281850688055453 1000590.5570843334 0.014737623704303962
3.017009905417351 0.262797750391704 998812.5887798496 0.00829012030595615
5.520126460198494 0.22651955928585046 998775.3653241935 0.009001301849438561
4.190183637032581 0.427019757582449 1000231.1113882922 0.010717210223434559
4.151212432293783 0.17727781836790008 998676.4410429496 0.016293938706516426
4.199107970254271 0.3134687134183697 1001984.3672033686 0.01159640529004499
2.661720554886939 0.08272703703865213 1002889.2119393998 0.013132928192846904
0.23778751798352724 0.325343609750743 1000237.6646456845 0.009733396900654485
0.3728972161632226 0.3242468509801313 1000185.6608682114 0.01353418549231052
0.5219803390967057 0.3419820917819941 999085.9142858121 0.011330416955672135
0.11930183863841254 0.2557287274159995 1001480.7630304111 0.013708033993163707
6.040772684090057 0.30627119321835106 999182.8652685273 0.013263050304064227
5.455866515397695 0.3477382199148687 1000257.1226844685 0.012529829297563367
2.0953095143206366 0.07553171921041812 997611.6810306619 0.009663766809594252
4.0704147480419985 0.40261323004187066 1000460.2015364689 0.00974965470808732
3.6924156771644836 0.15410502230945725 1000165.1179398684 0.007563743470968634
2.419531533875637 0.4625748796861757 1000085.0141168303 0.010356642262528262
3.2344509004653745 0.15760471823565722 998090.8983626682 0.008812588513859673
5.088251290399856 0.25464223906960476 999554.6914844129 0.015293669027259614
1.0408528748032502 0.30261435521804525 1001581.8383660914 0.010540520233608849
4.04693643194262 0.24628396082186296 1002036.008682717 0.014398947941022401
1.7172456657642585 0.27704725080079823 999783.2545870814 0.008195097671975125
2.4618881584168006 0.40953559633847175 999846.07948111 0.009096635809067112
0.9534940561671416 0.14858379646321532 1000653.9322977223 0.007934227038187186
3.840981133085637 0.012205266439697908 1000984.9549816371 0.007786382495256511
0.9198371310179161 0.30696028739566894 999979.1392960736 0.008952892508915669
1.4097563245039275 0.40286569887809226 999457.4173169623 0.010995738538107728
4.533185394516481 0.35940529686947803 998774.3295717348 0.010981439259733088
4.996425731636349 0.3119783228298962 1001397.9921865078 0.010706063400201853
1.8674808878605684 0.2870361475851673 998325.2102320385 0.009527335730026919
0.496302045989514 0.28441823340836075 1000014.935830841 0.008933831851693668
2.9631991365963315 0.18372802909929506 1002749.4893242791 0.011892006733030654
4.05501174689888 0.21065223681940703 998678.5172272144 0.015987368343347585
4.554737960313334 0.3074323358525875 1001050.7568562201 0.014371079619300188
2.8968958932070143 0.4311549075738137 999194.9349861984 0.009833867486313493
2.7852930734771864 0.16448143765340306 1002539.262198178 0.010376872992593673
2.816264125681646 0.1429923962225759 1002238.170916237 0.015427354566428823
2.6022175646279497 0.316009933620265 999737.6458315487 0.01593254401367405
2.6440582488075925 0.27370147020109276 1001727.5330962514 0.009156867637963195
1.7592865599421739 0.3066526369622804 998151.9221935313 0.010457877920598591
5.47772718701818 0.3072951701923103 1000597.6048444409 0.013655810181259572
1.5755001128082127 0.2625336258591016 998153.9889003303 0.014226627978259427
5.179261525782985 0.26703102942104734 998343.9515497125 0.01052804302761889
0.6852980051057973 0.1015235741536404 1002601.755118644 0.011368597030507663
4.32421735780815 0.310878289907046 999661.9776003847 0.008686199274518943
2.2051755684377423 0.3376413702700989 1000393.3969882557 0.00854468396804746
2.672752110396815 0.33601774343538143 998779.1980554995 0.015008865102459672
3.3366727078697025 0.330355300085324 999965.5909857076 0.008329586839430629
3.2763501598560243 0.40011181100091237 1001542.3186795163 0.012374796690816245
3.839310834428325 0.2865645621126914 997924.8348072545 0.010647656837810255
2.6917278859685596 0.4351146107596387 999350.1926254488 0.013350669125570909
5.890632808017775 0.15263062216714393 1000766.3419149526 0.016111829874497066
1.3769557916610233 0.2004582809601475 998383.4741702594 0.015352525553450104
2.945900119158908 0.11223094874140364 1001580.2893878177 0.01654170297804855
3.8364005261235445 0.20909185597487098 999176.699117571 0.008066679819836711
4.778383005708214 0.31104466766573874 999723.6647884113 0.009057934579027815
0.41086370452545656 0.32020251202309563 999604.6926462188 0.009874279993369827
4.2969665695698955 0.38825010935517446 1000732.2952476976 0.010438300514004104
2.073902599547554 0.21622807062527863 998584.1544947709 0.0159328155792804
4.116382393019436 0.4018797921554327 999263.2067927427 0.012601530328298615
3.983360840255358 0.36107882108599093 1000564.3050708816 0.009189815715525577
4.347957330696025 0.38986182797838403 999788.2837580686 0.010078014811523301
1.7611859129611402 0.22371729939888182 999721.7910817754 0.01639050762515881
1.1183773430586677 0.18037251779290986 998832.9614394589 0.008506234459017816
6.049987883228646 0.05063265645909093 1001854.7613441843 0.008949370277672588
3.2058707587387665 0.39223135543601645 1001613.554669639 0.012210377160038687
3.1542063989328573 0.39261450781670937 1001348.642540673 0.010216922826691201
0.23646095592043614 0.18540709102677638 998258.9216259258 0.009701734269354074
1.1693807303783186 0.34296771838366014 999122.9888815383 0.01014726777377298
1.4507097488496405 0.3072902667024044 998277.52644713 0.010984766471853353
5.617844530917457 0.2980392597716092 1001241.8606953622 0.011982401525145315
5.34315810422205 0.1329483509759731 1001263.2818701505 0.008546095548973847
3.2781850821672998 0.41766797299841946 999912.6053300091 0.009450772166807864
5.446923023459846 0.33092173796420843 999660.1280835037 0.012702283342374178
3.4142732557085647 0.44655096334131184 999776.1491686811 0.010386834168189819
3.604047487065532 0.43480436290832747 1000685.7704860403 0.012198948897179525
1.1578054488084404 0.3621100204176709 1000741.6035625873 0.012447316764930145
1.8547248506604057 0.39907000301977585 1000529.2210348686 0.010013278543520089
0.41099683088859496 0.16011388491866335 1001170.1162808574 0.008638811091531123
3.1253173970960377 0.24448462606911445 1001171.6813741147 0.008425426157316191
4.137297053203928 0.40915005382487113 999894.8905192829 0.012597487321446561
1.6812734591090084 0.318252881086385 999305.5079365646 0.008978287808597636
1.7433127495333967 0.407876954726096 1000649.0118019977 0.01218508418035375
5.288360820030192 0.343284929753061 999505.4765321258 0.011928176237466621
4.004715337016089 0.3988956914178353 1001015.4363933787 0.011353031480354306
1.6058755027447498 0.4126859322238257 1000125.2471344942 0.01174060624948122
